index,name,type,width,height,atlas_x,atlas_y,atlas_w,atlas_h,source_kind,source,source_crop_x,source_crop_y,source_component,source_x,source_y,source_w,source_h,area,source_count,hash,image
246,"ceiling_0246",ceiling,176,54,1426,522,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0053.png",0,96,2,0,96,176,54,3487,1,1f659c98b68b1bcea8476f4c83646fd7c05c9423,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0246.png"
250,"ceiling_0250",ceiling,176,54,1604,522,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0054.png",0,96,2,0,96,176,54,1554,1,0d3906dbaa704ab2c5163fcca9372c64d92ab714,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0250.png"
256,"ceiling_0256",ceiling,176,54,1782,522,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0056.png",0,96,2,0,96,176,54,4243,1,2c63afbe128afa543faad3d85726b59c84997e92,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0256.png"
261,"ceiling_0261",ceiling,176,54,2,578,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0058.png",0,96,2,0,96,176,54,1541,1,12b08699a2bebe5d886c34a3ba3a1b071e3145ce,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0261.png"
266,"ceiling_0266",ceiling,176,54,180,578,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0060.png",0,96,2,0,96,176,54,1541,1,89dc029499907612e0f26382f8af856d708c5062,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0266.png"
270,"ceiling_0270",ceiling,176,54,358,578,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0062.png",0,96,2,0,96,176,54,1541,2,d6eef84b1a2ee4f98843389ae49e0a5d50817420,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0270.png"
274,"ceiling_0274",ceiling,176,54,536,578,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0063.png",0,96,2,0,96,176,54,1541,1,b6a276ddb261a20230cc34f3ad2bdac924aaf050,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0274.png"
278,"ceiling_0278",ceiling,176,54,714,578,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0064.png",0,96,2,0,96,176,54,1545,1,4cd5647a6c87d907717f16d6f214550030d45c9b,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0278.png"
281,"ceiling_0281",ceiling,176,54,892,578,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0065.png",0,96,2,0,96,176,54,1550,1,8318cd2eb87adaaddc18a9269e216c8c01915199,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0281.png"
285,"ceiling_0285",ceiling,176,54,1070,578,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0069.png",0,96,2,0,96,176,54,1554,3,33365727a0fc63b677447171af7e5df1d336b300,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0285.png"
291,"ceiling_0291",ceiling,176,54,1248,578,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0071.png",0,96,2,0,96,176,54,3656,1,b59db7dd4c3c14535c2654ad46f93454195f2c1d,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0291.png"
294,"ceiling_0294",ceiling,176,54,1426,578,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0072.png",0,96,2,0,96,176,54,1541,1,1d2b81d78878eb722740e244603a96e11d51decb,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0294.png"
298,"ceiling_0298",ceiling,176,54,1604,578,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0076.png",0,96,2,0,96,176,54,3719,1,17996d527b97ab3a54e7667cce196875c083cba6,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0298.png"
302,"ceiling_0302",ceiling,176,54,1782,578,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0077.png",0,96,2,0,96,176,54,1550,1,b3106e60e5eaa0e1166880c82143137001ec9800,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0302.png"
53,"floor_0053",floor,52,10,1960,578,52,10,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0004.png",0,96,1,54,169,52,10,435,4,60f4a5100a8258fd21952fab8b127b72a9d9a69b,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0053.png"
353,"floor_0353",floor,52,10,2,634,52,10,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_018_capture_0033.png",0,0,1,54,49,52,10,435,1,d542192ebdc613e20bb99af9bb333fabe1800d28,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0353.png"
287,"floor_0287",floor,40,14,56,634,40,14,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0069.png",0,96,1,80,172,40,14,442,3,61dc09ac4e105f5b11a5a4a4e3809239de05cf79,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0287.png"
166,"floor_0166",floor,56,14,98,634,56,14,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0014.png",0,96,1,80,172,56,14,494,1,1fcad23caf8b5eb19add687878c2bb848d5037d7,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0166.png"
252,"floor_0252",floor,56,14,156,634,56,14,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0054.png",0,96,1,80,172,56,14,494,1,fa7ebed93807336f319c751db5dc45de11a3a8cc,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0252.png"
235,"floor_0235",floor,63,15,214,634,63,15,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0047.png",0,96,1,57,172,63,15,610,1,7d987e6a87022726fdd9e13c8636c02298318ef8,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0235.png"
133,"floor_0133",floor,79,15,279,634,79,15,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0005.png",0,96,1,57,172,79,15,662,2,8c4dc22c621ca2542b49c37e6c138af64ded2e0e,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0133.png"
257,"floor_0257",floor,53,17,360,634,53,17,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0056.png",0,96,1,24,174,53,17,428,1,9d7deb3a18941cb8bac85aaab89a3d363710238e,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0257.png"
263,"floor_0263",floor,76,20,415,634,76,20,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0058.png",0,96,1,1,174,76,20,973,1,147500a5c4328380e805c8386163dae80e5a0090,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0263.png"
134,"floor_0134",floor,77,20,493,634,77,20,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0005.png",0,96,2,0,174,77,20,986,2,6c833161ca84ca93e89d6ca315e9d04da3efbc80,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0134.png"
236,"floor_0236",floor,77,20,572,634,77,20,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0047.png",0,96,2,0,174,77,20,973,1,9056d6617bf48f0f30a3c2c592dbb35eb36a1f80,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0236.png"
6,"floor_0006",floor,118,21,651,634,118,21,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0003.png",0,96,1,0,203,118,21,440,9,c9cd955090e95624ee82f6d032ad08284b46e4d2,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0006.png"
13,"floor_0013",floor,119,23,771,634,119,23,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0005.png",0,96,1,42,203,119,23,449,17,c7d3d82add04656f5d28ae227083262c66d168d6,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0013.png"
3,"floor_0003",floor,161,24,892,634,161,24,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0001.png",0,96,1,0,216,161,24,3578,18,b4ba2a758bedc3d6ec57f5e4bcf79026ea2ab914,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0003.png"
49,"floor_0049",floor,161,24,1055,634,161,24,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0030.png",0,96,1,0,216,161,24,3714,10,4239021d1b47df7cf71bf609720b685637e88f7a,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0049.png"
17,"floor_0017",floor,161,26,1218,634,161,26,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0007.png",0,96,1,0,214,161,26,3730,14,b37f8fd43769f7d774f152ba462993a28cd83a48,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0017.png"
111,"floor_0111",floor,161,26,1381,634,161,26,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0003/keyframes/key_0006.png",0,96,1,0,214,161,26,3866,17,d93086002f8fcb317371d8c58089c38cc9b84270,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0111.png"
7,"floor_0007",floor,161,30,1544,634,161,30,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0003.png",0,96,2,0,210,161,30,3234,4,55b8956fc79a7f5de8931b74e9b8ff9389cb4472,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0007.png"
10,"floor_0010",floor,161,30,1707,634,161,30,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0004.png",0,96,1,0,210,161,30,2969,4,cc9c6fc9f594797b398f1a8a3f39262463ecd20c,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0010.png"
14,"floor_0014",floor,161,30,1870,634,161,30,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0005.png",0,96,2,0,210,161,30,3237,9,6662a2ae5c701238be9006a4032cc8cd0c2f0127,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0014.png"
225,"floor_0225",floor,161,33,2,666,161,33,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0038.png",0,96,1,0,207,161,33,4640,1,70fa8c594c9a449079befaa936d6a273532ff806,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0225.png"
340,"floor_0340",floor,161,33,165,666,161,33,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_013_capture_0027.png",0,0,1,0,87,161,33,4964,1,94067076aaeb7870ba68596a4a64b9c9af7c1bb3,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0340.png"
46,"floor_0046",floor,161,37,328,666,161,37,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0028.png",0,96,1,0,203,161,37,3855,8,f01728af10675c372dae9ca780a97a4bed688820,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0046.png"
20,"floor_0020",floor,161,39,491,666,161,39,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0018.png",0,96,1,0,201,161,39,3881,3,711b4ac432e115e6795cd1ebecd12944e16de3a8,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0020.png"
170,"floor_0170",floor,161,43,654,666,161,43,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0016.png",0,96,1,0,197,161,43,6601,1,e5f6974144fb9f5f49e8baee6d154086d890028f,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0170.png"
337,"floor_0337",floor,161,46,817,666,161,46,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_012_capture_0026.png",0,0,1,0,74,161,46,6187,1,ced015c985698f4c5e85106ae948548b911f4721,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0337.png"
210,"floor_0210",floor,161,47,980,666,161,47,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0031.png",0,96,1,0,193,161,47,4754,1,202f6c2529504f8a28acf2d8f2c74fd5ecc3fc29,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0210.png"
443,"floor_0443",floor,161,47,1143,666,161,47,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_050_capture_0146.png",0,0,1,0,73,161,47,6502,1,901700a36b5800ab6b88d4aa0d9f4cd0675eda76,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0443.png"
108,"floor_0108",floor,161,48,1306,666,161,48,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0037.png",0,96,1,0,192,161,48,6574,7,eba55d8313de54ca00eb0cff75ff9e49423d1b03,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0108.png"
221,"floor_0221",floor,161,48,1469,666,161,48,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0037.png",0,96,1,0,192,161,48,6186,2,e30ef8017c8b3436c2eeae15ba9a5e0ad3d2b992,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0221.png"
228,"floor_0228",floor,161,48,1632,666,161,48,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0040.png",0,96,1,0,192,161,48,4098,2,db640e95869948a886160ca9ecb70a4404e3045f,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0228.png"
272,"floor_0272",floor,161,48,1795,666,161,48,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0062.png",0,96,1,0,192,161,48,6867,2,38f0a719a69368784ddc3fbe8dc443a7350627ab,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0272.png"
279,"floor_0279",floor,161,48,2,716,161,48,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0064.png",0,96,1,0,192,161,48,4250,1,216ac7ff8502bb64e926177b30feb78100dd1085,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0279.png"
296,"floor_0296",floor,161,48,165,716,161,48,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0072.png",0,96,1,0,192,161,48,6570,1,7377c85fa8a32ba0b8405e66a6f83944975deb13,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0296.png"
407,"floor_0407",floor,161,48,328,716,161,48,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_036_capture_0095.png",0,0,1,0,72,161,48,6050,1,03dd2f14e2ac6cded8275131cd7f650a8b8623f8,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0407.png"
410,"floor_0410",floor,161,48,491,716,161,48,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_037_capture_0101.png",0,0,1,0,72,161,48,4250,1,968efa29acc03ae0751cede2378f48f3fa283e80,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0410.png"
440,"floor_0440",floor,161,48,654,716,161,48,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_049_capture_0144.png",0,0,1,0,72,161,48,7022,1,ea6d1777a073166773a51e8031259d0ba1b9a003,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0440.png"
129,"floor_0129",floor,161,50,817,716,161,50,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0004.png",0,96,1,0,190,161,50,7430,2,a485563bfc37b98ff98cb5b754d1768fffc55d56,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0129.png"
199,"floor_0199",floor,161,50,980,716,161,50,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0025.png",0,96,1,0,190,161,50,7730,1,7d35e30f5932bd079ec63d11cb833e613c2fe481,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0199.png"
162,"floor_0162",floor,161,52,1143,716,161,52,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0013.png",0,96,1,0,188,161,52,6299,3,5350eebc356bf25bbcc8224a3dc8e60edbe11e41,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0162.png"
191,"floor_0191",floor,161,52,1306,716,161,52,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0023.png",0,96,1,0,188,161,52,6917,2,93b6ec67990922d42af3a3faf6751bf25e976c85,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0191.png"
195,"floor_0195",floor,161,52,1469,716,161,52,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0024.png",0,96,1,0,188,161,52,6909,1,aeb941429d4f243f3fa6daa7328c4eff5bbdd4a0,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0195.png"
264,"floor_0264",floor,161,52,1632,716,161,52,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0058.png",0,96,2,0,188,161,52,6262,1,6f008caa1d5d8ab756d76103356ac5a09dfac9da,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0264.png"
43,"floor_0043",floor,161,54,1795,716,161,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0027.png",0,96,1,0,186,161,54,4823,3,30477c4d886290e4b827b9dae427d33242e12028,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0043.png"
404,"floor_0404",floor,161,55,2,772,161,55,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_035_capture_0094.png",0,0,1,0,65,161,55,6554,1,345efc273e349018c3fff7cdfadcbef2381e22fc,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0404.png"
437,"floor_0437",floor,161,55,165,772,161,55,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_048_capture_0143.png",0,0,1,0,65,161,55,6878,1,1d55d8915a1e3cac79f3766260f78ccf0bb07db7,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0437.png"
23,"floor_0023",floor,162,55,328,772,162,55,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0019.png",0,96,1,0,185,162,55,4870,3,a078d92684e6aaf07e974d9d131e0e3f2523f457,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0023.png"
100,"floor_0100",floor,161,56,492,772,161,56,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0033.png",0,96,1,0,184,161,56,5521,3,2d3a45c63e3aa6a30fffe16cf33d6fff4eb8c75e,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0100.png"
104,"floor_0104",floor,161,56,655,772,161,56,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0035.png",0,96,1,0,184,161,56,7027,3,fe1f08d3e97f65fc9f997f0059e1b28533afcc9f,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0104.png"
237,"floor_0237",floor,161,56,818,772,161,56,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0047.png",0,96,3,0,184,161,56,6999,1,71e6a07c23f11709ffb3f826633a54751c95158c,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0237.png"
258,"floor_0258",floor,161,56,981,772,161,56,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0056.png",0,96,2,0,184,161,56,8036,1,f6884b50924bbec7eabf58c898871a3c51f47db2,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0258.png"
276,"floor_0276",floor,161,56,1144,772,161,56,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0063.png",0,96,1,0,184,161,56,5484,1,ce141b95aab9102f300d6130906cb2566358372d,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0276.png"
283,"floor_0283",floor,161,56,1307,772,161,56,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0065.png",0,96,1,0,184,161,56,6999,1,451cebc265b30199e37c14a5a4e8e031ace228be,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0283.png"
288,"floor_0288",floor,161,56,1470,772,161,56,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0069.png",0,96,2,0,184,161,56,7466,3,c9994d428bc87ea0fb39aae6085cf59715ca2218,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0288.png"
150,"floor_0150",floor,161,58,1633,772,161,58,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0008.png",0,96,1,0,182,161,58,8387,6,ea99469d82e2eea057e094e75d2adfa9e82e072a,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0150.png"
154,"floor_0154",floor,162,58,1796,772,162,58,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0009.png",0,96,1,0,182,162,58,8397,3,7a437ae35f67dfe84af9d4de81ae73dff4a05a9c,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0154.png"
253,"floor_0253",floor,162,58,2,832,162,58,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0054.png",0,96,2,0,182,162,58,8398,1,10f33d928553818fc393eeafd9116bc44f1d09fa,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0253.png"
54,"floor_0054",floor,161,60,166,832,161,60,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0004.png",0,96,2,0,180,161,60,7037,3,92704d6a44c4bffd318e6cce7335502b6d9e6cb9,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0054.png"
69,"floor_0069",floor,161,60,329,832,161,60,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0015.png",0,96,1,0,180,161,60,7234,3,9e88465c9fab91ddf7924fdee14a718ee1ab0663,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0069.png"
187,"floor_0187",floor,161,60,492,832,161,60,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0022.png",0,96,1,0,180,161,60,7597,3,eb49fd526fedbb09c2926a978363b74020af23db,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0187.png"
361,"floor_0361",floor,161,60,655,832,161,60,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_020_capture_0039.png",0,0,1,0,60,161,60,7402,1,1d30ad8c8a5413789834551f16c505f22604cfbd,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0361.png"
401,"floor_0401",floor,161,60,818,832,161,60,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_034_capture_0093.png",0,0,1,0,60,161,60,7037,1,9354663c09ab843d0df0e89ceb7bb8f9570cdcb6,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0401.png"
97,"floor_0097",floor,162,60,981,832,162,60,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0031.png",0,96,1,0,180,162,60,4816,2,a64cb9b980bdc871ccba7343afe565044598f753,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0097.png"
135,"floor_0135",floor,162,60,1145,832,162,60,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0005.png",0,96,3,0,180,162,60,8401,2,e189a942cc3d2aa60faa4293107114a1de1cd0c0,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0135.png"
167,"floor_0167",floor,162,60,1309,832,162,60,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0014.png",0,96,2,0,180,162,60,8401,1,2f958ed84b4634a22a7b0c18fb755517283b5d77,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0167.png"
247,"floor_0247",floor,162,62,1473,832,162,62,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0053.png",0,96,1,0,178,162,62,8276,1,a8da43c4db2164d561da2cbf0430a6a1848e20bc,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0247.png"
79,"floor_0079",floor,161,64,1637,832,161,64,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0019.png",0,96,1,0,176,161,64,6815,8,9fd988e325fec770e64fe84b7a896c102bbc606c,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0079.png"
124,"floor_0124",floor,161,64,1800,832,161,64,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0003.png",0,96,1,0,176,161,64,8858,2,4ca7358713d83859dd64ffdcae2353195ba56e61,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0124.png"
268,"floor_0268",floor,161,64,2,898,161,64,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0060.png",0,96,1,0,176,161,64,5097,1,1e3edbaa8189401d37bae418ef924bbec6c11fac,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0268.png"
292,"floor_0292",floor,161,64,165,898,161,64,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0071.png",0,96,1,0,176,161,64,8091,1,aa0f44f025c7096d4c584394b4c140734f80bbfc,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0292.png"
369,"floor_0369",floor,161,64,328,898,161,64,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_022_capture_0041.png",0,0,1,0,56,161,64,6806,1,5995932934becd944f875d951e70186dfd36b179,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0369.png"
92,"floor_0092",floor,162,64,491,898,162,64,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0028.png",0,96,1,0,176,162,64,4398,4,4bddd0fc5acbe05282b0eaf212f4c03ae332373d,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/floor_0092.png"
